BP161_143_RCT_PM040_1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.002	0.006	0.018	0.0805	0.193	0.3155	0.4475	0.595	0.7105	0.865	1.047	1.2565	1.463	1.605	1.772	2.0035	2.262	2.507	2.711	2.8840000000000003	3.121	3.402	3.665	3.8855	4.077999999999999	4.3195	4.637499999999999	4.948	5.2285	5.4645	5.709	6.0615	6.4175	6.7235	6.9559999999999995	7.202	7.5215	7.911999999999999	8.265	8.5455	8.826	9.150500000000001	9.5095	9.8445	10.143	10.440000000000001	10.765	11.145	11.498	11.838999999999999	12.149000000000001	12.4675	12.852	13.2835	13.61	13.724499999999999	13.9545
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP161_143_RCT_PM040_1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0095	0.075	0.188	0.30700000000000005	0.442	0.5905	0.7010000000000001	0.8525	1.034	1.2469999999999999	1.4529999999999998	1.5939999999999999	1.7555	1.9794999999999998	2.2385	2.4895	2.691	2.8625	3.0975	3.3795	3.638	3.8585	4.0504999999999995	4.2925	4.6135	4.93	5.211	5.4405	5.678	6.0344999999999995	6.3965	6.702500000000001	6.936	7.179	7.4864999999999995	7.8515	8.1755	8.442499999999999	8.7195	9.034	9.415	9.7685	10.051	10.3465	10.6435	11.0365	11.4	11.7455	12.042	12.381499999999999	12.7695	13.189	13.554	13.876000000000001	14.198
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP162_144_RCT_PM042_1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37735849056603776	0.37735849056603776	0.37735849056603776	1.1320754716981132	1.509433962264151	2.2641509433962264	3.018867924528302	3.9622641509433962	4.528301886792453	4.90566037735849	5.660377358490566	5.660377358490566	5.660377358490566	5.660377358490566	6.037735849056604	6.415094339622642	6.60377358490566	7.547169811320755	7.9245283018867925	8.30188679245283	10.377358490566039	11.88679245283019	12.830188679245284	12.830188679245284	13.20754716981132	13.962264150943396	14.716981132075471	15.660377358490566	16.41509433962264	16.9811320754717	16.9811320754717	16.9811320754717	17.358490566037737	17.735849056603772	17.92452830188679	18.49056603773585	20.37735849056604	20.754716981132077	22.07547169811321	22.830188679245282	23.20754716981132	23.962264150943398	24.150943396226417	24.339622641509436	24.90566037735849	24.90566037735849	25.09433962264151	25.660377358490567	26.41509433962264	27.169811320754718	27.358490566037737	27.92452830188679	28.11320754716981	28.49056603773585	28.867924528301888	29.056603773584907	29.056603773584907
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP162_144_RCT_PM042_1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37735849056603776	0.37735849056603776	0.37735849056603776	0.7547169811320755	1.1320754716981132	2.2641509433962264	2.830188679245283	3.5849056603773586	4.150943396226415	4.528301886792453	5.283018867924528	5.283018867924528	5.283018867924528	5.283018867924528	5.660377358490566	6.037735849056604	6.2264150943396235	7.169811320754717	7.547169811320755	7.9245283018867925	10.18867924528302	11.88679245283019	13.20754716981132	13.20754716981132	13.584905660377359	13.962264150943396	14.528301886792452	15.283018867924529	16.60377358490566	17.358490566037737	17.358490566037737	17.358490566037737	17.547169811320757	17.735849056603772	17.92452830188679	18.49056603773585	20.37735849056604	20.566037735849058	21.69811320754717	22.452830188679243	23.20754716981132	23.962264150943398	24.150943396226417	24.339622641509436	24.90566037735849	24.90566037735849	24.90566037735849	25.471698113207548	26.41509433962264	27.547169811320753	27.735849056603772	28.30188679245283	28.49056603773585	28.867924528301888	29.433962264150942	30.0	30.18867924528302
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP164_146_RCT_PM044_1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0025	0.003	0.003	0.0045000000000000005	0.006500000000000001	0.009	0.017	0.039	0.1015	0.1845	0.279	0.4095	0.53	0.6375	0.7745	0.9535	1.167	1.37	1.529	1.6844999999999999	1.8925	2.114	2.318	2.4775	2.646	2.8465	3.115	3.355	3.559	3.74	3.963	4.2375	4.5184999999999995	4.748	4.943	5.1754999999999995	5.446	5.749	5.996499999999999	6.1925	6.402	6.6835	6.9955	7.269	7.4995	7.7355	8.016	8.339500000000001	8.6375	8.897	9.121	9.396999999999998	9.73	10.036999999999999	10.315000000000001	10.5595	10.82	11.161000000000001	11.494	11.777999999999999	11.883	12.0765
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP164_146_RCT_PM044_1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0025	0.003	0.003	0.0045000000000000005	0.005	0.0055	0.0075	0.0165	0.0755	0.16399999999999998	0.2475	0.379	0.506	0.603	0.7275	0.887	1.1015000000000001	1.3155000000000001	1.472	1.6145	1.822	2.051	2.2785	2.4395	2.5895	2.778	3.0435	3.302	3.497	3.6595000000000004	3.8810000000000002	4.156499999999999	4.4485	4.691	4.881	5.109500000000001	5.383	5.676	5.932	6.135999999999999	6.333	6.6135	6.922000000000001	7.204	7.429	7.654	7.9335	8.2545	8.5785	8.8355	9.0475	9.3165	9.655000000000001	9.977	10.2575	10.479	10.753	11.0875	11.4265	11.738	11.988	12.2575
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP167_149_RCT_PM048_1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.002	0.003	0.0035	0.0055	0.0095	0.0195	0.10200000000000001	0.199	0.313	0.47950000000000004	0.641	0.7695000000000001	0.9239999999999999	1.1360000000000001	1.3860000000000001	1.642	1.8325	2.0155000000000003	2.2510000000000003	2.5404999999999998	2.862	3.084	3.309	3.59	3.9345	4.2989999999999995	4.6	4.825	5.1129999999999995	5.4775	5.8235	6.1325	6.3855	6.6915	7.076499999999999	7.477	7.809	8.086500000000001	8.3695	8.724499999999999	9.1555	9.5045	9.799	10.118500000000001	10.481	10.8595	11.2345	11.5805	11.857	12.2005	12.602	13.009	13.378499999999999	13.6935	13.987	14.379999999999999	14.779	15.1175	15.2235	15.452
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP167_149_RCT_PM048_1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.002	0.003	0.0035	0.0055	0.007	0.012499999999999999	0.0865	0.183	0.2835	0.444	0.606	0.7284999999999999	0.875	1.0804999999999998	1.3399999999999999	1.607	1.787	1.96	2.191	2.4905	2.818	3.0295	3.2465	3.5220000000000002	3.87	4.239	4.5435	4.753	5.0375	5.404	5.7565	6.0645	6.3205	6.622	7.005000000000001	7.3975	7.7335	8.015	8.288	8.625	9.0225	9.378	9.6715	9.952	10.3285	10.749500000000001	11.114	11.433	11.6935	12.022	12.4525	12.856	13.215	13.5205	13.84	14.234	14.633	15.000499999999999	15.3185	15.6595
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132
BP177_159_RCT_PM021_2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333334	16.666666666666668	16.666666666666668	16.666666666666668	16.666666666666668	16.666666666666668	16.666666666666668	25.0	41.66666666666667	58.333333333333336	66.66666666666667	75.0	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP177_159_RCT_PM021_2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333334	16.666666666666668	16.666666666666668	16.666666666666668	16.666666666666668	16.666666666666668	16.666666666666668	25.0	41.66666666666667	58.333333333333336	66.66666666666667	75.0	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333	83.33333333333333
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP180_162_RCT_PM026_2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	33.333333333333336	33.333333333333336	33.333333333333336	50.0	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP180_162_RCT_PM026_2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	33.333333333333336	33.333333333333336	33.333333333333336	33.333333333333336	33.333333333333336	50.0	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	66.66666666666667	83.33333333333334	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP181_163_RCT_PM028_2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0025	0.003	0.0055	0.016	0.0665	0.1315	0.20450000000000002	0.29200000000000004	0.40149999999999997	0.4915	0.599	0.734	0.9035	1.0815000000000001	1.1995	1.3290000000000002	1.5230000000000001	1.7730000000000001	2.003	2.1595	2.346	2.574	2.8345000000000002	3.0825	3.3045	3.4915	3.7295	4.0425	4.329	4.5785	4.777	5.0440000000000005	5.3925	5.7355	6.016	6.263999999999999	6.5135000000000005	6.814500000000001	7.1965	7.5315	7.8055	8.078	8.41	8.791	9.1555	9.448	9.719999999999999	10.059000000000001	10.436499999999999	10.814499999999999	11.17	11.48	11.799	12.221499999999999	12.642	12.959	13.061	13.314
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP181_163_RCT_PM028_2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0015	0.002	0.002	0.006	0.0545	0.117	0.1905	0.277	0.385	0.46699999999999997	0.5625	0.6990000000000001	0.872	1.0554999999999999	1.175	1.293	1.4885000000000002	1.7435	1.972	2.1245000000000003	2.3049999999999997	2.5285	2.795	3.041	3.25	3.432	3.672	3.9844999999999997	4.288	4.545999999999999	4.7465	5.008	5.353	5.6945	5.976	6.2219999999999995	6.4655000000000005	6.7605	7.1295	7.464	7.7375	8.0045	8.343499999999999	8.7065	9.050999999999998	9.3475	9.623000000000001	9.96	10.329	10.7265	11.087499999999999	11.389	11.729	12.15	12.5705	12.93	13.2425	13.5745
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP186_167_RCT_PM034_2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007266385699752943	0.019982560674320596	0.12534515332073826	0.2597732887661677	0.38330184566196773	0.5431623310565324	0.701206220026159	0.8465339340212179	1.0263769800901033	1.2716174974567651	1.5241244005231798	1.780264496439471	2.0146054352565033	2.267112338322918	2.594099694811801	2.9120040691759916	3.2171922685656154	3.4333672431332656	3.6640749891004214	3.996512134864118	4.343482052027321	4.67410260136608	5.033788693503851	5.322627525069031	5.680497020781863	6.080148234268275	6.430751344281354	6.763188490045051	7.097442232233687	7.424429588722569	7.822264205784043	8.200116262171196	8.62883301845662	8.935837814271181	9.295523906408953	9.74059003051882	10.218354890277576	10.612556314489172	10.961342828077314	11.302862955965702	11.673448626653103	12.105798575788402	12.55086469989827	12.985031245458508	13.386499055369859	13.791600058131085	14.269364917889842	14.770745531172796	15.20854526958291	15.595480308094753	16.000581310855978	16.480162767039673	16.996076151722136	17.408443540183114	17.568304025577675	17.84442668216829
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP186_167_RCT_PM034_2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036331928498764716	0.0036331928498764716	0.0036331928498764716	0.0036331928498764716	0.0036331928498764716	0.0036331928498764716	0.0036331928498764716	0.0036331928498764716	0.009082982124691179	0.023615753524197064	0.12534515332073826	0.2561400959162912	0.3596860921377707	0.515913384682459	0.6848568522017149	0.8392675483214649	1.017293997965412	1.2534515332073828	1.5077750326987356	1.7530155500653974	1.9909896817323065	2.2307804098241535	2.5614009591629125	2.892021508501671	3.197209707891295	3.4206510681586977	3.6477256212759777	3.9801627670396744	4.327132684202877	4.661386426391513	4.9974567650050865	5.288112192995204	5.6641476529574195	6.060165673593954	6.412585380031972	6.748655718645546	7.0829094608341805	7.408080220898125	7.807731434384538	8.187400087196629	8.605217264932424	8.903139078622292	9.239209417235866	9.677009155645983	10.134791454730419	10.525359686092138	10.870513006830404	11.190233977619531	11.555369859032117	12.000435983141985	12.447318703676792	12.832437145763699	13.223005377125418	13.631739572736521	14.094971661095771	14.592719081528848	15.041418398488592	15.477401540473767	15.873419561110303	16.32030228164511	16.850748437727077	17.286731579712253	17.7118151431478	18.10056677808458
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP202_182_RCT_M010_V1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002140594228957959	0.010702971144789795	0.06207723263978081	0.1605445671718469	0.2290435824985016	0.3139538202471673	0.431686502839855	0.520164397636784	0.6257670462653766	0.777035705111739	0.9204555184519223	1.0760053657562005	1.2115763335902048	1.3514284898821245	1.5319519365242458	1.7196106972628935	1.9308159945200787	2.0813711219567885	2.2033849930073925	2.4017467248908297	2.6486285926306476	2.851985044381654	3.056055027542312	3.2586979478836655	3.4898821246111256	3.776721751291492	4.042868967091931	4.246225418842938	4.446014213545681	4.657933042212518	4.914804349687474	5.205925164825755	5.436395810143562	5.639038730484916	5.893055912321261	6.175614350543711	6.523817678454206	6.844193281388247	7.097496931814939	7.37220652453121	7.658332619801923	8.042926049604702	8.32405742500785	8.596626423495163	8.887033707223793	9.216685218483317	9.591289208550961	9.968747324257215	10.285555270142993	10.589519650655022	10.872078088877473	11.234552044981019	11.646973199760254	11.955932300139853	12.070810857093928	12.289151468447642
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP202_182_RCT_M010_V1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014270628193053059	0.007848845506179182	0.0606501698204755	0.1591175043525416	0.22833005108884893	0.30824556896994604	0.42669178297228644	0.5151696777692154	0.6221993892171134	0.7691868596055598	0.9118931415360905	1.0717241772982846	1.2015868938550676	1.3357307988697662	1.512686588463624	1.7024859434312298	1.913691240688415	2.061392242486514	2.183406113537118	2.38034078260125	2.6179467420155835	2.8191625995376315	3.0189513942403745	3.2123184062562435	3.4463567086223135	3.7317692724833744	4.000057082512772	4.209121785540999	4.4024887975568685	4.6108399691754425	4.864143619602135	5.156691497559722	5.386448611467877	5.584096811941661	5.835973399549048	6.121385963410109	6.4653081028626875	6.769272483374718	7.000456660102178	7.269458001541228	7.5705682564146475	7.936609869566459	8.231298341753003	8.489596712047264	8.750035676570482	9.071124810914178	9.454291177897652	9.82746810514599	10.148557239489682	10.445386305905185	10.762194251790964	11.134657647629648	11.528526985757914	11.854610839969176	12.164997003168079	12.4796643548249
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP204_184_RCT_M013_V1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0195	0.044	0.07350000000000001	0.111	0.157	0.195	0.2495	0.34450000000000003	0.4495	0.5595	0.661	0.768	0.9079999999999999	1.0594999999999999	1.225	1.3415	1.4675	1.6485	1.8455	2.0515	2.2245	2.3819999999999997	2.5785	2.817	3.0615	3.2615	3.441	3.6575	3.956	4.246	4.4875	4.681	4.9094999999999995	5.186999999999999	5.5035	5.8365	6.1085	6.3515	6.641	6.9735	7.317	7.5954999999999995	7.8685	8.2075	8.6035	8.96	9.2695	9.5655	9.891	10.3095	10.666	10.9595	11.0725	11.317
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP204_184_RCT_M013_V1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.017	0.039	0.0685	0.10600000000000001	0.14850000000000002	0.187	0.2415	0.33799999999999997	0.4425	0.5495	0.6515	0.756	0.8905000000000001	1.042	1.2080000000000002	1.3225	1.449	1.6280000000000001	1.8245	2.024	2.1950000000000003	2.3514999999999997	2.548	2.7915	3.0380000000000003	3.241	3.418	3.6340000000000003	3.9379999999999997	4.2265	4.471500000000001	4.6615	4.8895	5.163	5.464	5.7795000000000005	6.0375	6.2585	6.5440000000000005	6.8955	7.236000000000001	7.4885	7.75	8.0815	8.488	8.852	9.163	9.454	9.8	10.203	10.562999999999999	10.8925	11.1865	11.503499999999999
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP207_187_RCT_M026_V1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.001	0.0025	0.0035	0.0085	0.0135	0.046	0.088	0.14900000000000002	0.218	0.3085	0.3845	0.45799999999999996	0.5675	0.7105	0.848	0.9505	1.056	1.198	1.3475000000000001	1.5070000000000001	1.635	1.7565	1.9140000000000001	2.0885	2.2695	2.4050000000000002	2.5555	2.746	2.9485	3.1425	3.3345000000000002	3.497	3.706	3.9684999999999997	4.205500000000001	4.4215	4.621	4.82	5.101	5.3945	5.6495	5.891	6.128500000000001	6.4415	6.7815	7.082	7.330500000000001	7.6055	7.938000000000001	8.3205	8.677	8.972	9.276	9.600999999999999	9.9825	10.352	10.661999999999999	10.775	11.037500000000001
