Geneid	SRR22405441	SRR22405442	SRR22405445	SRR22405453	SRR22405460	SRR22405461	SRR22405467	SRR22405532	SRR22405538	SRR22405544
2713_10	0	0	0	8	2	1	0	25	0	12
2713_11	0	0	1	9	2	0	0	8	0	12
2713_12	0	0	0	14	1	0	0	16	0	9
2713_13	0	1	0	9	0	3	0	20	2	11
2713_14	0	0	0	9	1	0	0	12	0	8
2713_15	0	0	0	32	5	1	1	45	0	37
2713_16	0	0	0	4	1	0	0	6	0	2
2713_17	0	0	0	3	0	0	0	17	0	6
2713_18	0	1	0	12	0	1	0	26	0	12
2713_19	1	0	0	1	1	0	0	11	0	3
2713_20	0	0	0	8	1	0	0	20	0	4
2713_21	0	0	0	13	4	3	0	46	0	6
2713_22	0	0	0	7	1	1	0	5	0	6
2714_1	2	0	0	2	5	2	0	0	0	18
2719_1	0	1	3	1	0	0	0	0	0	0
2719_2	0	0	3	4	0	0	0	0	7	1
2722_1	0	0	2	0	0	0	0	0	1	8
2722_2	0	0	0	0	0	0	0	0	2	15
2722_3	0	0	0	0	0	0	0	0	0	0
2727_1	15	0	23	21	3	12	0	1	2	15
2727_2	18	0	25	27	4	4	0	0	0	28
2727_3	61	4	198	157	28	35	1	45	207	101
2732_1	0	0	2	7	0	0	0	0	0	1
2732_2	0	0	5	19	0	0	0	0	0	2
2732_3	0	1	3	13	0	0	0	0	0	0
2732_4	0	0	6	16	0	0	0	0	0	1
2732_5	0	0	3	30	0	0	0	0	0	0
2732_6	0	0	5	17	0	0	0	0	0	0
2732_7	0	0	0	0	0	0	0	0	0	0
666_1	0	0	0	0	0	0	0	24	0	0
666_2	0	0	0	0	0	0	0	3	0	0
8485_1	0	0	0	1	0	11	0	0	0	1
8485_2	0	0	0	0	0	0	0	0	0	0
2736_1	2	0	1	4	0	1	0	0	0	2
2736_2	6	0	8	5	0	5	0	3	1	9
2736_3	4	0	4	9	0	2	0	2	1	6
2738_1	1	0	0	0	1	0	0	0	3	0
2738_2	0	0	0	0	0	0	0	0	2	0
2738_3	0	0	2	2	0	2	0	0	4	0
2744_1	0	0	0	0	0	0	0	0	0	1
2744_2	0	0	0	6	2	0	0	16	0	4
2744_3	0	0	0	3	0	0	0	6	0	1
2744_4	0	0	0	16	0	0	0	18	0	5
2746_1	1	0	0	0	0	3	0	0	0	0
2746_2	0	0	0	0	0	4	0	0	0	1
2746_3	17	1	0	0	1	3	1	0	1	3
2755_1	0	0	0	0	0	0	0	0	1	3
2755_2	0	0	1	0	0	0	0	0	0	5
2755_3	0	0	0	0	0	0	0	0	2	8
2762_1	2	6	0	0	0	1	4	3	4	0
2762_2	1	1	0	0	0	1	5	1	1	0
2774_1	0	0	0	0	0	0	4	0	0	0
2774_2	0	3	0	0	3	0	17	1	0	0
2774_3	0	8	0	1	17	3	29	0	0	0
2774_4	0	8	0	3	8	13	34	3	0	0
2774_5	0	31	0	0	61	7	137	1	0	0
2778_1	2	1	1	3	1	6	2	1	17	35
2782_1	1	0	0	1	1	1	3	0	4	0
2782_2	5	0	0	0	0	7	0	0	2	3
2782_3	9	0	0	1	0	1	0	0	4	9
2782_4	0	0	0	0	0	0	0	0	2	0
8489_1	0	0	0	0	0	1	0	0	2	0
8489_2	0	0	1	0	0	1	0	0	9	0
8489_3	0	0	0	0	0	1	0	0	3	0
2786_1	6	0	0	7	1	4	0	0	0	6
2786_2	0	0	0	2	0	0	0	0	0	0
2789_1	0	0	0	0	1	0	0	2	0	0
2789_2	0	13	10	1	8	0	16	48	0	0
2793_1	0	0	6	3	0	0	0	0	10	0
2793_2	0	0	3	6	0	0	0	0	6	0
2796_1	0	3	0	0	5	2	34	0	0	0
2797_1	0	0	7	3	0	0	0	0	5	0
2798_1	0	0	0	0	0	0	0	0	14	0
2798_2	0	0	0	0	0	0	0	0	4	0
2801_1	0	1	0	2	1	0	0	0	1	24
2801_2	0	0	0	0	0	0	0	0	0	14
2802_1	1	0	0	0	4	10	0	0	0	2
2804_1	0	0	0	0	8	1	31	0	0	0
2807_1	1	0	0	0	0	2	0	0	0	33
2809_1	2	0	0	0	0	0	0	0	4	0
2809_2	0	0	0	0	0	2	0	0	4	5
2811_1	2	0	0	0	0	0	0	0	9	6
2811_2	1	0	0	0	0	0	0	0	1	0
2811_3	0	0	0	0	0	0	0	0	2	1
2815_1	0	0	0	1	0	0	0	0	0	0
2815_2	0	0	13	25	0	4	0	0	1	0
2815_3	0	0	2	7	0	0	0	0	0	0
2815_4	0	0	2	10	0	0	0	0	0	0
8492_1	3	5	1	1	6	56	5	18	0	3
2824_1	1	1	0	2	2	0	1	0	0	0
2824_2	2	0	1	2	4	2	1	0	0	2
2824_3	0	0	2	0	13	3	1	0	0	2
2824_4	0	5	0	1	4	3	8	0	0	0
2828_1	0	0	0	0	0	0	0	0	6	0
2828_2	0	0	0	0	0	0	0	0	15	0
2828_3	0	0	0	0	0	0	0	0	17	0
2828_4	0	0	0	0	0	0	0	0	2	0
2833_1	0	0	0	0	0	0	0	0	1	21
2835_1	0	14	0	0	14	5	39	1	0	0
2842_1	0	0	0	0	0	1	0	0	13	0
2842_2	0	0	0	0	0	1	0	0	36	0
8496_1	0	0	0	0	0	0	7	0	0	0
8496_2	0	0	0	2	7	0	18	0	0	0
8496_3	0	1	0	0	9	0	12	0	0	0
8496_4	0	0	0	0	3	1	15	0	0	0
2845_1	0	0	0	0	1	1	0	3	0	0
2845_2	0	3	0	0	8	10	0	1	0	0
2851_1	0	0	13	12	8	0	0	1	11	2
2851_2	0	0	6	9	4	0	0	0	8	0
2851_3	0	0	8	6	0	0	0	0	4	0
2855_1	0	0	0	0	0	5	0	0	0	0
2855_2	0	0	0	0	0	16	0	0	0	0
2855_3	0	0	0	0	0	17	0	0	0	0
2857_1	0	0	6	26	1	6	0	1	10	2
2857_2	0	0	1	17	0	0	0	0	0	0
668_1	0	0	1	0	0	0	0	0	4	14
668_2	0	0	0	0	0	0	0	0	1	12
2861_1	0	0	0	0	0	0	0	0	3	7
2861_2	0	0	1	0	0	1	0	0	3	15
2862_1	0	0	0	0	1	0	0	0	0	0
2862_2	2	15	0	1	0	0	1	0	0	2
2862_3	0	2	0	0	1	0	0	0	0	0
2864_1	0	0	0	0	0	0	0	0	2	0
2864_2	0	0	0	0	0	0	0	0	17	0
2874_1	0	4	0	0	10	0	20	1	0	0
2874_2	0	4	1	0	5	1	8	0	0	0
2874_3	0	0	0	0	3	0	18	0	0	0
2874_4	0	0	0	0	3	3	8	0	0	0
2874_5	0	6	0	0	17	4	44	0	0	0
2874_6	1	2	0	0	11	0	18	1	2	0
2874_7	0	11	1	1	19	5	35	3	0	0
2874_8	1	7	0	0	7	0	34	0	0	0
2882_1	1	0	2	0	24	4	0	5	0	4
2882_2	5	5	2	4	11	4	6	0	0	1
2882_3	3	5	5	0	2	0	3	0	0	0
2882_4	0	0	0	2	4	0	2	0	0	0
2882_5	0	3	0	0	2	1	0	0	0	1
2885_1	0	4	0	0	14	8	0	7	0	0
2885_2	0	0	0	0	7	5	0	11	0	0
2890_1	415	363	332	204	52	68	262	211	0	572
2890_2	163	123	120	82	28	17	99	98	0	203
8498_1	1	4	2	0	0	6	0	5	0	0
8498_2	3	1	0	0	0	5	1	4	0	1
2894_1	0	1	0	0	0	0	0	0	17	0
2894_2	0	0	0	0	0	0	0	0	11	0
2900_1	1	0	0	1	0	1	0	0	16	7
2903_1	0	0	0	0	0	0	0	0	1	7
2903_2	0	1	0	0	0	0	0	0	0	11
2903_3	0	0	0	0	0	1	0	0	1	24
2911_1	0	0	0	0	0	1	0	0	16	0
2911_2	0	0	1	1	0	1	0	1	49	0
2911_3	0	0	0	0	0	1	0	0	30	0
8500_1	0	1	0	0	0	15	0	0	0	1
2915_1	0	0	0	0	0	1	0	0	0	0
2915_2	1	0	0	0	0	8	0	0	10	2
2915_3	3	0	0	0	0	7	0	0	9	1
2918_1	0	0	0	0	0	2	0	0	0	0
2918_2	1	0	0	3	0	7	0	0	1	0
2921_1	0	0	0	0	0	0	0	0	11	1
2921_2	0	0	0	1	0	0	0	0	5	0
2927_1	0	0	0	0	2	0	22	0	0	0
2927_2	0	0	0	1	7	2	21	1	0	0
2927_3	0	0	0	0	2	0	1	0	0	0
2933_1	0	0	0	0	8	0	15	0	0	0
2933_2	0	0	0	0	1	0	5	0	0	0
2933_3	0	0	0	0	2	0	11	0	0	0
2935_1	0	0	0	0	0	2	0	0	20	0
2935_2	0	0	0	0	0	0	0	0	2	0
3020_1	47	0	18	4	0	0	0	0	0	7
3020_2	68	0	40	1	0	0	0	0	0	17
3020_3	29	0	10	6	0	0	0	1	0	16
3020_4	63	0	24	9	0	0	0	0	0	16
3020_5	33	0	14	2	0	0	0	0	0	11
3020_6	58	1	24	5	1	0	0	0	0	13
3020_7	57	0	27	5	0	0	0	0	0	18
3020_8	72	0	38	3	1	0	0	0	0	33
3020_9	55	0	29	4	0	0	0	0	0	16
3020_10	107	0	39	6	0	0	0	0	0	28
3020_11	36	0	16	1	0	0	0	0	0	8
3020_12	24	0	11	2	0	0	0	0	0	10
3020_13	39	1	17	5	0	0	1	0	0	10
3020_14	3	0	0	0	0	2	0	0	0	2
3020_15	33	0	13	0	0	0	0	0	0	11
3020_16	39	0	25	3	0	1	0	0	0	13
3020_17	16	0	8	0	0	0	0	0	0	4
3020_18	28	0	11	0	0	0	0	0	0	6
3020_19	12	0	8	2	0	0	0	0	0	9
3020_20	16	0	6	1	0	0	0	0	2	5
3020_21	24	0	13	3	0	1	0	0	0	6
3020_22	168	0	78	13	0	1	0	0	0	46
3020_23	48	0	18	2	0	2	0	0	1	22
3020_24	128	0	60	5	0	2	0	1	0	25
3020_25	44	0	18	4	0	0	0	0	0	12
3020_26	15	0	3	0	0	0	0	0	0	3
3020_27	40	0	21	0	1	0	0	0	0	13
3020_28	25	0	13	2	0	2	0	0	2	7
3020_29	30	0	8	1	0	0	0	0	0	10
3020_30	21	0	8	0	0	0	0	0	0	7
3020_31	37	1	14	2	0	0	0	0	0	9
3020_32	47	0	23	2	0	1	0	0	0	17
3020_33	30	0	16	1	0	0	0	1	0	21
3020_34	30	0	17	5	0	0	0	0	0	8
3020_35	34	0	13	5	0	0	0	0	2	15
3020_36	42	0	9	1	0	0	0	0	0	16
3020_37	32	0	12	1	0	1	0	0	0	11
3020_38	71	0	26	1	0	0	0	0	0	18
3020_39	22	0	17	3	0	0	0	0	0	9
3020_40	5	0	6	2	0	0	0	0	0	4
3020_41	57	1	14	3	0	0	0	0	0	17
3020_42	62	0	17	4	1	1	0	0	0	23
3020_43	22	0	6	1	0	0	0	0	0	7
3020_44	102	0	53	6	0	0	0	0	0	28
3020_45	54	0	20	2	1	0	0	0	0	15
3020_46	41	0	25	4	0	0	0	0	0	17
3020_47	92	1	45	4	0	1	0	0	0	31
3020_48	18	0	6	2	0	0	0	0	0	7
3020_49	38	0	11	2	0	0	0	0	0	24
3020_50	29	0	12	3	0	0	0	0	1	12
3020_51	17	0	10	1	0	1	0	0	0	5
3020_52	36	0	13	1	0	0	0	0	0	15
3020_53	79	0	31	8	0	2	0	0	1	24
3020_54	92	0	31	5	0	0	0	0	1	21
3020_55	56	0	32	1	0	1	0	1	0	17
3020_56	21	0	11	3	0	0	0	0	0	7
3020_57	70	0	33	3	0	3	0	0	0	17
3020_58	82	0	47	1	0	0	0	0	0	22
3020_59	23	0	11	3	0	0	0	0	0	5
3020_60	17	0	7	0	0	0	0	0	0	4
3020_61	31	0	17	2	0	0	0	0	0	9
3020_62	52	0	28	4	0	1	0	0	0	16
3020_63	39	0	19	0	0	1	0	0	1	9
3020_64	28	0	10	2	0	0	0	0	0	7
3020_65	40	0	17	2	0	0	0	0	0	10
3020_66	21	0	4	4	0	0	0	0	0	3
3020_67	17	0	13	1	0	0	0	0	0	10
3020_68	28	0	20	4	0	1	0	0	0	9
3020_69	15	0	10	2	0	0	0	0	0	3
3020_70	12	0	4	2	0	0	0	0	0	9
3020_71	66	0	27	2	0	1	0	0	0	13
3020_72	28	0	10	2	0	0	0	0	0	5
3020_73	97	0	31	5	1	0	1	0	0	35
3020_74	36	0	14	1	0	0	0	0	0	7
3020_75	18	0	8	0	0	0	0	0	0	8
3020_76	20	0	4	2	0	1	0	0	0	4
3020_77	5	0	3	0	0	0	0	0	0	4
3020_78	65	0	23	3	0	0	0	0	0	19
3020_79	41	0	23	4	0	2	0	0	0	14
3020_80	18	0	8	1	0	0	0	0	0	8
3020_81	22	0	10	0	1	0	0	0	0	11
3020_82	9	0	13	0	0	0	0	0	0	2
3020_83	17	0	4	5	0	0	0	0	0	7
3020_84	60	0	26	0	0	0	0	0	0	13
3020_85	34	0	23	6	0	0	0	0	0	9
3020_86	10	0	6	0	1	0	0	0	0	3
3020_87	41	0	24	2	1	2	0	1	0	14
3020_88	7	0	3	0	0	0	0	0	0	3
3020_89	37	0	5	2	0	2	0	0	0	9
3020_90	39	0	20	1	0	0	0	0	0	18
3020_91	108	0	39	3	0	0	0	0	0	32
3020_92	91	0	36	13	0	0	0	0	0	29
3020_93	18	0	6	0	0	0	0	0	0	5
3020_94	29	0	8	0	0	0	0	0	0	10
3020_95	33	0	25	0	0	0	0	0	0	12
3020_96	126	0	48	3	0	1	0	0	0	35
3020_97	99	0	39	9	0	0	0	0	0	17
3020_98	51	1	22	3	0	0	0	1	0	14
3020_99	62	0	31	8	0	0	0	0	0	17
3020_100	16	0	9	1	0	0	0	0	0	9
3020_101	55	0	26	4	0	0	0	0	0	12
3020_102	19	0	7	1	0	0	0	0	0	5
3020_103	51	0	19	1	0	0	0	0	0	19
3020_104	11	0	13	0	0	0	0	0	0	4
3020_105	11	0	3	1	0	0	0	0	0	4
8507_1	5	12	6	17	20	7	19	0	0	5
8507_2	0	2	1	2	1	0	0	0	0	0
8507_3	4	4	1	2	3	2	4	0	0	0
8507_4	10	5	4	3	12	2	11	0	0	8
8507_5	8	10	3	5	18	9	11	0	0	6
8507_6	0	0	0	0	1	0	0	0	1	1
3023_1	0	0	0	0	1	8	0	0	0	0
3023_2	0	0	1	0	0	3	0	0	0	0
3079_1	17	0	18	15	1	7	0	0	3	9
3079_2	5	0	9	3	1	4	0	0	3	4
3079_3	15	0	10	9	0	8	0	0	1	7
3079_4	3	0	10	7	0	1	0	0	3	3
3079_5	12	0	11	2	1	6	0	0	4	2
3079_6	4	0	0	2	0	3	0	0	0	1
3079_7	18	0	16	11	1	4	0	0	1	7
3079_8	4	0	11	5	1	5	0	0	1	2
3079_9	11	0	4	2	0	5	0	0	1	3
3079_10	10	0	18	11	1	10	0	0	2	4
3079_11	9	0	12	6	1	5	0	0	10	2
3079_12	5	0	11	0	2	5	0	0	6	3
3079_13	24	0	22	12	0	9	0	0	4	9
3079_14	19	0	23	12	0	9	0	0	11	7
3079_15	4	0	2	1	0	0	0	0	0	0
3079_16	18	0	31	15	2	10	0	0	7	5
3079_17	17	0	15	17	3	11	0	0	5	6
3079_18	6	0	6	3	0	1	0	0	0	2
3079_19	13	0	8	6	0	4	0	0	4	1
3079_20	30	0	34	14	0	22	0	0	8	14
3079_21	12	0	8	2	0	3	0	0	1	7
3079_22	25	0	16	11	0	7	0	0	6	8
3079_23	9	0	11	6	0	3	0	0	6	8
3079_24	2	0	1	1	0	0	0	0	1	0
3079_25	23	0	18	13	2	11	0	0	9	9
3079_26	21	0	9	13	1	14	0	0	6	7
3079_27	14	0	16	7	0	7	0	0	2	3
3079_28	0	0	3	6	2	2	0	0	0	5
3079_29	14	0	15	3	0	7	0	0	0	8
3079_30	1	0	1	4	1	2	0	0	2	4
3079_31	13	0	14	4	3	4	0	0	1	4
3079_32	27	0	19	6	2	5	0	0	6	6
3079_33	12	0	14	3	0	4	0	0	4	4
3079_34	2	0	3	1	0	1	0	0	1	1
3079_35	19	0	22	19	3	13	0	0	9	17
3085_1	0	0	0	0	0	0	0	0	7	0
3085_2	1	0	0	0	0	0	0	0	12	0
3085_3	0	0	0	0	0	0	0	0	5	0
3092_1	1	0	0	0	7	1	27	0	0	0
3092_2	0	0	0	0	6	0	13	0	0	0
3142_1	16	0	10	15	1	8	0	0	7	7
3142_2	3	0	2	6	2	5	0	0	2	4
3142_3	14	0	9	8	0	3	0	0	4	5
3142_4	10	1	18	6	4	10	0	1	6	5
3142_5	20	0	12	5	0	4	0	0	3	4
3142_6	6	0	10	5	0	3	0	0	0	0
3142_7	18	0	8	16	0	5	0	0	4	9
3142_8	4	0	3	2	0	1	0	0	3	0
3142_9	22	0	24	12	0	10	0	0	13	10
3142_10	10	0	5	8	0	4	0	0	1	4
3142_11	21	0	33	14	1	8	0	0	3	14
3142_12	6	0	9	6	0	2	0	0	1	4
3142_13	5	0	0	1	1	2	0	0	1	2
3142_14	11	0	9	6	2	10	0	0	3	9
3142_15	0	0	0	1	0	1	0	0	0	0
3142_16	18	0	9	5	2	8	0	0	6	11
3142_17	12	0	13	5	0	12	0	0	2	2
3142_18	15	0	22	17	1	10	0	1	7	12
3142_19	14	0	6	5	0	2	0	0	1	6
3142_20	9	0	11	8	0	4	0	0	1	1
3142_21	19	0	21	9	1	10	0	0	3	8
3142_22	16	0	17	26	2	11	0	0	1	6
3142_23	4	0	5	3	1	4	0	0	0	0
3142_24	21	0	25	25	1	22	0	0	11	10
3142_25	13	0	15	12	1	6	0	0	3	12
3142_26	23	0	20	12	1	7	0	2	8	4
3142_27	6	0	13	8	0	1	0	0	3	3
3142_28	2	0	3	2	0	1	0	0	2	2
3142_29	12	2	9	5	0	0	0	0	4	7
3142_30	14	0	25	8	0	13	0	1	9	3
3142_31	10	0	2	6	0	4	0	0	2	3
3142_32	10	0	7	3	0	6	0	0	4	2
3142_33	8	0	11	8	0	1	0	0	4	5
3142_34	10	0	11	14	0	9	0	0	5	7
3142_35	15	0	17	11	3	7	0	0	5	11
3144_1	0	0	0	0	0	4	0	0	11	0
3144_2	0	0	0	0	0	2	1	1	10	1
3146_1	2	0	1	3	3	1	0	0	0	8
3146_2	5	0	0	3	1	0	0	1	0	1
3146_3	0	0	4	5	0	1	0	0	1	7
3150_1	0	0	1	0	0	0	0	0	0	2
3150_2	11	0	1	5	0	2	0	0	0	2
3150_3	16	0	2	3	0	4	0	1	0	3
3150_4	1	0	0	0	0	0	0	0	0	0
3154_1	0	0	0	0	0	4	0	0	0	6
3154_2	0	0	0	0	0	1	0	0	1	11
3158_1	2	7	0	2	0	0	8	4	0	2
3158_2	0	2	0	0	0	0	4	1	0	0
3164_1	0	0	0	0	1	1	0	0	0	0
3164_2	9	9	2	13	22	8	13	0	1	5
3164_3	3	5	0	2	8	1	5	0	0	4
3164_4	2	3	0	1	2	1	1	0	0	2
3164_5	3	1	0	3	6	0	0	0	0	0
3164_6	4	2	4	3	5	3	6	0	1	4
3167_1	1	0	0	1	0	0	0	1	0	2
3167_2	1	0	2	4	0	1	0	0	1	2
3171_1	7	0	2	4	0	2	0	0	0	0
3171_2	16	0	8	3	0	2	0	0	0	4
3171_3	11	0	4	6	0	0	0	0	0	0
3171_4	8	0	0	4	0	1	0	0	0	2
3173_1	0	0	6	4	3	10	0	1	21	4
8511_1	2	10	4	2	10	2	9	0	0	5
8511_2	0	0	0	0	0	0	0	0	0	0
3176_1	0	0	0	0	0	0	0	0	31	2
3178_1	10	0	0	2	0	1	0	0	1	0
3178_2	7	0	1	0	0	0	0	0	0	0
3181_1	0	0	0	0	0	0	0	0	8	0
3181_2	0	0	0	0	0	0	0	0	14	0
3184_1	0	0	4	12	0	1	0	0	2	2
3184_2	0	0	2	1	0	0	0	0	0	0
3187_1	368	0	414	453	17	15	0	1	122	104
3187_2	253	0	274	292	5	1	0	0	76	61
3196_1	0	11	2	0	8	0	19	45	0	0
3196_2	0	0	0	0	6	0	11	36	0	0
3196_3	1	22	6	1	10	2	23	80	1	1
3198_1	1	0	0	0	0	0	0	0	0	0
3198_2	0	0	0	0	0	0	0	0	0	0
3198_3	2	0	0	0	0	0	0	0	3	1
3198_4	1	0	0	0	0	1	0	0	1	2
8513_1	0	0	0	0	4	0	11	0	1	0
8513_2	0	0	0	0	1	0	3	0	0	0
3207_1	2	0	2	12	0	1	0	0	3	2
3207_2	1	0	0	4	0	0	0	0	1	0
3207_3	2	0	0	3	0	2	0	0	0	4
3216_1	0	0	2	0	0	0	0	0	0	4
3216_2	1	0	2	2	1	10	0	0	4	10
3219_1	0	0	0	0	0	2	0	0	21	0
3219_2	0	0	0	0	0	0	0	0	5	0
3221_1	29	91	29	14	73	25	94	80	3	32
3221_2	0	0	0	0	0	0	0	0	0	0
3224_1	3	5	1	2	6	4	8	0	1	3
3224_2	2	0	0	1	3	1	2	0	0	1
3226_1	0	0	0	0	0	0	0	0	1	0
3226_2	0	0	0	0	0	2	0	0	1	4
3226_3	0	0	0	0	1	1	0	0	0	0
3229_1	0	0	0	1	0	11	0	0	2	2
3229_2	0	0	0	0	0	9	0	0	5	0
3232_1	0	0	0	0	0	0	0	8	0	0
3232_2	0	1	0	0	0	1	0	12	1	0
3232_3	0	0	0	0	0	0	1	10	0	0
3232_4	0	0	0	0	0	0	0	19	0	0
3232_5	0	0	0	0	0	0	0	12	0	0
3234_1	0	0	0	0	0	0	0	1	0	13
3234_2	1	0	0	0	0	0	0	1	0	7
3242_1	0	0	0	0	0	0	0	0	10	1
3243_1	0	0	0	0	0	0	0	0	7	0
3243_2	0	0	0	0	0	1	0	0	7	0
3243_3	0	0	0	0	0	0	0	0	2	0
3262_1	0	0	3	21	0	0	0	0	0	1
3262_2	0	0	2	5	0	0	0	0	0	0
3262_3	0	0	2	3	0	0	0	0	0	0
3262_4	0	0	9	18	0	0	0	0	1	1
3262_5	0	0	12	15	0	0	0	0	1	2
3262_6	0	0	2	10	0	0	0	0	0	0
3262_7	0	0	6	16	0	0	0	0	0	1
3262_8	1	2	2	28	0	0	0	1	0	0
3262_9	5	1	7	30	7	9	0	0	9	12
3262_10	8	0	17	49	2	14	0	0	10	16
3262_11	0	0	3	3	0	0	0	0	1	1
3262_12	0	0	3	5	0	0	0	0	0	0
3262_13	0	0	0	2	0	0	0	0	0	0
3262_14	0	0	6	24	1	2	0	0	0	0
3262_15	5	3	9	53	0	4	0	1	2	4
3262_16	0	0	0	2	0	0	0	0	0	0
3266_1	1	0	1	0	0	0	0	0	1	7
3266_2	4	2	1	1	1	2	0	3	3	13
3269_1	0	0	0	0	0	1	0	0	1	7
3269_2	0	0	0	0	0	0	0	0	0	9
3271_1	8	0	4	8	0	1	0	0	0	2
3292_1	2	2	0	0	1	0	0	15	0	0
3292_2	0	0	0	0	0	0	0	65	0	1
3292_3	0	0	1	0	0	0	0	31	0	0
3292_4	0	0	0	0	0	1	0	2	0	0
3292_5	1	0	0	0	0	0	0	36	0	0
3292_6	0	0	0	0	0	0	0	4	0	0
3300_1	0	0	0	0	0	1	0	0	10	0
3300_2	1	0	0	1	0	1	0	0	5	7
3300_3	3	0	0	2	0	0	0	0	2	1
3372_1	2	4	0	3	1	0	1	0	0	3
3372_2	11	3	2	5	11	11	2	1	0	4
3372_3	7	1	2	3	10	8	0	0	0	6
3372_4	0	0	0	0	2	3	0	0	0	1
3372_5	5	2	3	7	7	7	2	1	0	2
3372_6	7	3	1	4	10	6	0	1	0	3
3372_7	3	6	1	2	10	10	1	0	0	3
3372_8	3	0	0	2	6	4	0	0	0	4
3372_9	9	4	4	6	6	6	1	2	0	1
3372_10	19	9	5	23	30	27	3	2	0	14
3372_11	31	11	2	14	34	24	2	2	0	18
3372_12	10	5	1	8	13	14	0	0	1	5
3372_13	24	5	5	20	25	37	2	0	0	12
3372_14	6	3	0	7	14	8	0	2	0	8
3372_15	23	17	5	22	47	53	4	0	0	26
3372_16	2	2	2	6	4	4	1	0	0	5
3372_17	29	5	3	17	26	33	6	2	0	9
3372_18	24	18	6	13	39	28	3	1	0	17
3372_19	48	15	9	21	46	40	7	2	0	18
3372_20	17	11	5	11	13	26	4	5	0	11
3372_21	19	4	6	19	35	27	6	0	0	17
3372_22	14	6	5	14	32	25	5	1	0	14
3372_23	8	0	0	8	6	14	0	0	0	4
3372_24	30	9	2	18	32	45	4	2	0	27
3372_25	7	7	1	10	20	9	0	0	0	2
3372_26	10	5	2	5	17	9	1	0	0	8
3372_27	44	19	14	44	79	59	4	5	0	33
3372_28	7	1	3	10	15	16	4	2	0	15
3372_29	11	3	1	12	11	15	2	3	0	14
3372_30	18	6	7	7	16	15	1	4	0	14
3372_31	5	3	2	0	10	4	0	1	0	4
3372_32	38	23	18	26	58	61	7	4	0	25
3372_33	6	5	1	5	6	12	0	0	0	5
3372_34	26	7	10	22	48	31	3	2	0	10
3372_35	29	10	3	15	27	14	3	0	0	10
3372_36	24	16	3	17	19	29	1	0	0	9
3372_37	23	11	4	12	34	28	0	0	1	7
8514_1	0	0	0	0	7	0	13	0	0	1
8514_2	0	0	0	0	1	0	5	0	0	0
8514_3	0	0	0	0	1	0	13	0	0	0
3379_1	0	0	0	0	0	9	0	0	1	0
3379_2	0	0	0	0	0	11	0	0	0	0
3382_1	3	0	0	0	0	0	0	0	7	1
3390_1	0	6	1	0	5	1	10	2	0	4
3390_2	1	4	0	0	9	6	2	7	0	3
3390_3	0	7	0	0	2	5	1	1	0	0
3390_4	7	22	4	1	26	24	14	22	0	6
3390_5	0	2	0	0	1	1	0	0	0	0
3393_1	0	3	2	2	3	1	6	0	0	1
3398_1	0	0	0	0	1	0	0	0	0	0
3398_2	1	0	0	1	3	4	0	0	2	1
3398_3	1	0	0	1	1	2	0	0	0	1
8516_1	0	0	0	0	0	0	0	0	19	0
3401_1	2	0	1	2	0	0	0	0	0	0
3401_2	6	0	4	2	0	0	0	0	0	0
3401_3	4	0	1	2	0	1	0	0	0	1
3404_1	7	0	1	4	0	0	0	0	0	0
3404_2	5	0	2	1	0	4	0	0	0	1
3410_1	2	2	1	1	6	1	4	0	0	0
3410_2	0	0	0	0	1	1	1	0	0	0
8519_1	0	0	0	0	0	0	0	0	4	0
8519_2	0	0	0	0	0	2	0	0	34	0
8519_3	0	0	0	0	0	0	0	0	12	0
8519_4	0	0	0	0	0	0	0	0	12	0
8519_5	1	0	0	0	0	2	0	0	17	0
8519_6	1	0	0	0	0	0	0	0	0	1
3416_1	6	0	0	1	1	0	0	0	0	3
3416_2	25	1	2	5	5	1	0	4	1	10
3416_3	7	1	0	0	0	0	0	0	0	10
3416_4	3	0	0	0	0	0	1	0	0	4
3420_1	8	1	0	0	1	0	0	0	0	1
3420_2	7	2	1	0	0	0	0	2	0	1
3423_1	0	0	0	0	0	4	0	0	33	2
3423_2	0	0	0	0	0	0	0	0	12	0
3428_1	0	0	1	0	0	0	0	0	17	1
3437_1	1	3	0	2	1	7	6	0	0	1
3437_2	1	0	2	1	1	0	1	0	0	1
3437_3	1	5	2	4	7	3	5	0	0	2
3437_4	0	5	0	4	7	4	4	0	0	1
3439_1	149	324	266	184	129	73	233	200	223	213
3444_1	0	0	0	0	0	3	0	0	2	16
3458_1	0	10	2	0	8	2	11	51	0	0
3458_2	0	18	4	1	4	0	13	41	3	0
3458_3	0	12	3	0	2	2	17	67	0	3
3458_4	0	10	7	0	5	1	12	55	1	0
3458_5	0	0	0	0	4	0	3	14	0	0
3460_1	5	0	0	2	0	3	0	0	5	3
3460_2	8	0	0	2	4	14	0	0	21	30
3460_3	0	0	0	0	1	1	0	1	2	1
3460_4	0	1	0	0	0	1	0	0	0	0
3460_5	0	0	0	0	0	1	0	0	1	0
3471_1	0	0	3	9	0	0	2	1	1	2
3471_2	0	0	23	70	0	5	0	0	1	1
3471_3	0	0	3	22	0	0	0	0	0	0
3471_4	0	0	5	21	0	0	0	0	0	0
3471_5	0	0	5	40	0	2	0	0	0	0
3471_6	1	0	1	19	0	0	0	0	0	0
3511_1	0	0	0	0	0	0	0	2	0	1
